출발 국가,항공사,출발 공항,도착 공항,도착 국가,도착국가이름,년도,월,운항회수,출발 국가,도착 국가,정원(전체)
KAZ,Air Astana,ALA,DEL,IND,인도,2017,7,31,31,31,5472
KAZ,Air Astana,ALA,DEL,IND,인도,2017,8,31,31,31,5426
KAZ,Air Astana,ALA,DEL,IND,인도,2017,9,30,30,30,4890
KAZ,Air Astana,ALA,DEL,IND,인도,2017,10,31,31,31,5100
KAZ,Air Astana,ALA,DEL,IND,인도,2017,11,30,30,30,4782
KAZ,Air Astana,ALA,DEL,IND,인도,2017,12,31,31,31,5131
KAZ,Air Astana,ALA,DEL,IND,인도,2018,1,31,31,31,5364
KAZ,Air Astana,ALA,DEL,IND,인도,2018,2,28,28,28,4854
KAZ,Air Astana,ALA,DEL,IND,인도,2018,3,31,31,31,5412
KAZ,Air Astana,ALA,DEL,IND,인도,2018,4,30,30,30,5171
KAZ,Air Astana,ALA,DEL,IND,인도,2018,5,31,31,31,5394
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2016,6,26,26,26,3699
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2016,7,26,26,26,3844
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2016,8,31,31,31,5226
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2016,9,26,26,26,4164
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2016,10,29,29,29,5260
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2016,11,30,30,30,5968
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2016,12,30,30,30,5784
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,1,31,31,31,6203
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,2,26,26,26,5025
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,3,32,32,32,6255
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,4,31,31,31,5697
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,5,31,31,31,5252
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,6,30,30,30,4418
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,7,31,31,31,4500
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,8,31,31,31,4934
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,9,30,30,30,4616
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,10,31,31,31,5145
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,11,30,30,30,5454
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2017,12,31,31,31,5594
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2018,1,31,31,31,5497
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2018,2,28,28,28,4860
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2018,3,32,32,32,5940
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2018,4,30,30,30,5367
KAZ,Air Astana,ALA,DXB,UAE,아랍에미리트,2018,5,31,31,31,4945
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2016,6,17,17,17,1882
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2016,7,18,18,18,2170
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2016,8,18,18,18,1979
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2016,9,17,17,17,2088
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2016,10,17,17,17,2380
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2016,11,18,18,18,2355
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2016,12,17,17,17,2329
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,1,17,17,17,2084
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,2,16,16,16,1990
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,3,18,18,18,2131
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,4,16,16,16,1603
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,5,18,18,18,1797
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,6,17,17,17,1838
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,7,17,17,17,1904
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,8,18,18,18,1950
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,9,16,16,16,1770
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,10,16,16,16,1765
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,11,16,16,16,2207
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2017,12,17,17,17,1889
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2018,1,18,18,18,2236
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2018,2,16,16,16,2042
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2018,3,17,17,17,2210
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2018,4,17,17,17,2312
KAZ,Air Astana,ALA,DYU,TJK,타지키스탄,2018,5,18,18,18,2001
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2016,6,27,27,27,2888
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2016,7,26,26,26,2791
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2016,8,28,28,28,3036
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2016,9,24,24,24,3137
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2016,10,16,16,16,1825
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2016,11,28,28,28,4191
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2016,12,23,23,23,3357
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,1,28,28,28,3918
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,2,25,25,25,3102
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,3,25,25,25,2814
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,4,23,23,23,2651
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,5,24,24,24,2608
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,6,32,32,32,4690
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,7,29,29,29,4278
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,8,29,29,29,4193
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,9,28,28,28,4146
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,10,27,27,27,3977
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,11,25,25,25,3620
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2017,12,27,27,27,3680
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2018,1,30,30,30,3913
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2018,2,19,19,19,2644
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2018,3,20,20,20,2801
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2018,4,25,25,25,3565
KAZ,Air Astana,ALA,FRU,KGZ,키르기스스탄,2018,5,26,26,26,3547
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2016,6,17,17,17,1649
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2016,7,18,18,18,1746
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2016,8,18,18,18,1775
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2016,9,17,17,17,1649
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2016,10,17,17,17,1649
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2016,11,13,13,13,1363
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2016,12,13,13,13,1290
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,1,12,12,12,1193
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,2,12,12,12,1215
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,3,14,14,14,1387
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,4,12,12,12,1164
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,5,13,13,13,1261
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,6,17,17,17,1678
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,7,18,18,18,1746
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,8,17,17,17,1649
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,9,15,15,15,1524
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,10,11,11,11,1096
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,11,13,13,13,1312
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2017,12,14,14,14,1409
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2018,1,13,13,13,1261
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2018,2,12,12,12,1215
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2018,3,12,12,12,1266
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2018,4,13,13,13,1261
KAZ,Air Astana,ALA,GYD,AZE,아제르바이잔,2018,5,13,13,13,1394
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2016,6,7,7,7,1219
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2016,7,9,9,9,1551
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2016,8,8,8,8,1328
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2016,9,9,9,9,1608
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2016,10,8,8,8,1442
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2016,11,9,9,9,2007
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2016,12,9,9,9,1836
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,1,9,9,9,1665
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,2,8,8,8,1613
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,3,9,9,9,1722
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,4,8,8,8,1385
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,5,8,8,8,1385
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,6,9,9,9,1551
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,7,8,8,8,1499
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,8,9,9,9,1551
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,9,9,9,9,1551
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,10,9,9,9,1551
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,11,8,8,8,1556
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2017,12,9,9,9,1551
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2018,1,9,9,9,1608
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2018,2,8,8,8,1499
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2018,3,10,10,10,1945
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2018,4,13,13,13,2557
KAZ,Air Astana,ALA,HKG,CHN,중화인민공화국,2018,5,13,13,13,2614
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2016,6,13,13,13,2899
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2016,7,13,13,13,2899
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2016,8,13,13,13,2899
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2016,9,12,12,12,2676
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2016,10,14,14,14,3008
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2016,11,12,12,12,2676
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2016,12,14,14,14,3008
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,1,13,13,13,2842
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,2,11,11,11,2453
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,3,12,12,12,2448
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,4,13,13,13,2728
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,5,13,13,13,2899
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,6,13,13,13,2899
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,7,18,18,18,3729
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,8,17,17,17,3620
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,9,18,18,18,3729
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,10,17,17,17,3677
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,11,17,17,17,3620
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2017,12,18,18,18,3843
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2018,1,16,16,16,3568
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2018,2,11,11,11,2453
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2018,3,19,19,19,4180
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2018,4,17,17,17,3677
KAZ,Air Astana,ALA,ICN,KOR,대한민국,2018,5,17,17,17,3677
KAZ,Air Astana,ALA,IKA,IRI,이란,2016,6,1,1,1,97
KAZ,Air Astana,ALA,IKA,IRI,이란,2016,7,12,12,12,1164
KAZ,Air Astana,ALA,IKA,IRI,이란,2016,8,13,13,13,1261
KAZ,Air Astana,ALA,IKA,IRI,이란,2016,9,13,13,13,1261
KAZ,Air Astana,ALA,IKA,IRI,이란,2016,10,13,13,13,1261
KAZ,Air Astana,ALA,IKA,IRI,이란,2016,11,13,13,13,1261
KAZ,Air Astana,ALA,IKA,IRI,이란,2016,12,11,11,11,1067
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,1,10,10,10,970
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,2,10,10,10,1021
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,3,13,13,13,1669
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,4,12,12,12,1572
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,5,13,13,13,1414
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,6,13,13,13,1516
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,7,13,13,13,1465
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,8,14,14,14,1409
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,9,16,16,16,1705
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,10,17,17,17,1700
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,11,17,17,17,1700
KAZ,Air Astana,ALA,IKA,IRI,이란,2017,12,17,17,17,1700
KAZ,Air Astana,ALA,IKA,IRI,이란,2018,1,14,14,14,1358
KAZ,Air Astana,ALA,IKA,IRI,이란,2018,2,11,11,11,1067
KAZ,Air Astana,ALA,IKA,IRI,이란,2018,3,14,14,14,1613
KAZ,Air Astana,ALA,IKA,IRI,이란,2018,4,9,9,9,873
KAZ,Air Astana,ALA,IKA,IRI,이란,2018,5,9,9,9,1128
KAZ,Air Astana,ALA,IST,TUR,터키,2016,6,30,30,30,4443
KAZ,Air Astana,ALA,IST,TUR,터키,2016,7,31,31,31,4522
KAZ,Air Astana,ALA,IST,TUR,터키,2016,8,31,31,31,4566
KAZ,Air Astana,ALA,IST,TUR,터키,2016,9,29,29,29,4226
KAZ,Air Astana,ALA,IST,TUR,터키,2016,10,31,31,31,4478
KAZ,Air Astana,ALA,IST,TUR,터키,2016,11,30,30,30,4496
KAZ,Air Astana,ALA,IST,TUR,터키,2016,12,30,30,30,4653
KAZ,Air Astana,ALA,IST,TUR,터키,2017,1,31,31,31,4671
KAZ,Air Astana,ALA,IST,TUR,터키,2017,2,28,28,28,4296
KAZ,Air Astana,ALA,IST,TUR,터키,2017,3,31,31,31,4578
KAZ,Air Astana,ALA,IST,TUR,터키,2017,4,30,30,30,4336
KAZ,Air Astana,ALA,IST,TUR,터키,2017,5,31,31,31,4600
KAZ,Air Astana,ALA,IST,TUR,터키,2017,6,30,30,30,4520
KAZ,Air Astana,ALA,IST,TUR,터키,2017,7,31,31,31,4800
KAZ,Air Astana,ALA,IST,TUR,터키,2017,8,31,31,31,4867
KAZ,Air Astana,ALA,IST,TUR,터키,2017,9,30,30,30,4454
KAZ,Air Astana,ALA,IST,TUR,터키,2017,10,31,31,31,4724
KAZ,Air Astana,ALA,IST,TUR,터키,2017,11,30,30,30,4620
KAZ,Air Astana,ALA,IST,TUR,터키,2017,12,31,31,31,4628
KAZ,Air Astana,ALA,IST,TUR,터키,2018,1,30,30,30,4502
KAZ,Air Astana,ALA,IST,TUR,터키,2018,2,28,28,28,4610
KAZ,Air Astana,ALA,IST,TUR,터키,2018,3,30,30,30,4921
KAZ,Air Astana,ALA,IST,TUR,터키,2018,4,30,30,30,5246
KAZ,Air Astana,ALA,IST,TUR,터키,2018,5,31,31,31,5410
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2016,6,20,20,20,2938
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2016,7,27,27,27,4229
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2016,8,31,31,31,4737
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2016,9,30,30,30,4580
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2016,10,31,31,31,4771
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2016,11,30,30,30,4605
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2016,12,31,31,31,4518
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,1,31,31,31,4808
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,2,28,28,28,4311
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,3,31,31,31,4722
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,4,30,30,30,4511
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,5,31,31,31,4744
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,6,30,30,30,4427
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,7,31,31,31,4650
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,8,31,31,31,4650
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,9,30,30,30,4558
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,10,31,31,31,4609
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,11,30,30,30,4427
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2017,12,31,31,31,4706
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2018,1,30,30,30,4766
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2018,2,28,28,28,4237
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2018,3,31,31,31,4852
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2018,4,29,29,29,4323
KAZ,Air Astana,ALA,KBP,UKR,우크라이나,2018,5,23,23,23,3466
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2016,6,13,13,13,2329
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2016,7,13,13,13,2272
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2016,8,13,13,13,2215
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2016,9,13,13,13,2386
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2016,10,14,14,14,2438
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2016,11,12,12,12,2106
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2016,12,13,13,13,2500
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,1,13,13,13,2557
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,2,12,12,12,2391
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,3,13,13,13,2443
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,4,13,13,13,2329
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,5,13,13,13,2215
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,6,13,13,13,2386
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,7,14,14,14,2552
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,8,13,13,13,2386
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,9,13,13,13,2785
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,10,13,13,13,2614
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,11,13,13,13,2329
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2017,12,13,13,13,2443
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2018,1,13,13,13,2386
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2018,2,12,12,12,2277
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2018,3,14,14,14,2552
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2018,4,13,13,13,2785
KAZ,Air Astana,ALA,KUL,MAS,말레이시아,2018,5,13,13,13,2500
KAZ,Air Astana,ALA,KZN,RUS,러시아,2016,6,12,12,12,1164
KAZ,Air Astana,ALA,KZN,RUS,러시아,2016,7,7,7,7,708
KAZ,Air Astana,ALA,KZN,RUS,러시아,2016,8,12,12,12,1215
KAZ,Air Astana,ALA,KZN,RUS,러시아,2016,9,6,6,6,582
KAZ,Air Astana,ALA,KZN,RUS,러시아,2016,10,4,4,4,388
KAZ,Air Astana,ALA,KZN,RUS,러시아,2016,11,7,7,7,730
KAZ,Air Astana,ALA,KZN,RUS,러시아,2016,12,7,7,7,730
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,1,6,6,6,662
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,2,6,6,6,582
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,3,3,3,3,291
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,4,4,4,4,388
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,5,2,2,2,194
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,6,3,3,3,371
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,7,3,3,3,291
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,8,3,3,3,291
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,9,3,3,3,291
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,10,3,3,3,342
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,11,3,3,3,342
KAZ,Air Astana,ALA,KZN,RUS,러시아,2017,12,7,7,7,679
KAZ,Air Astana,ALA,KZN,RUS,러시아,2018,1,7,7,7,730
KAZ,Air Astana,ALA,KZN,RUS,러시아,2018,2,8,8,8,776
KAZ,Air Astana,ALA,KZN,RUS,러시아,2018,3,4,4,4,439
KAZ,Air Astana,ALA,KZN,RUS,러시아,2018,4,5,5,5,485
KAZ,Air Astana,ALA,KZN,RUS,러시아,2018,5,7,7,7,812
KAZ,Air Astana,ALA,LED,RUS,러시아,2016,6,22,22,22,3657
KAZ,Air Astana,ALA,LED,RUS,러시아,2016,7,31,31,31,5257
KAZ,Air Astana,ALA,LED,RUS,러시아,2016,8,30,30,30,5374
KAZ,Air Astana,ALA,LED,RUS,러시아,2016,9,29,29,29,4820
KAZ,Air Astana,ALA,LED,RUS,러시아,2016,10,31,31,31,4977
KAZ,Air Astana,ALA,LED,RUS,러시아,2016,11,25,25,25,3998
KAZ,Air Astana,ALA,LED,RUS,러시아,2016,12,27,27,27,4276
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,1,26,26,26,4299
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,2,24,24,24,3879
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,3,27,27,27,4107
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,4,26,26,26,4495
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,5,26,26,26,4654
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,6,30,30,30,5357
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,7,31,31,31,5553
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,8,30,30,30,5358
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,9,30,30,30,5030
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,10,31,31,31,5220
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,11,30,30,30,4691
KAZ,Air Astana,ALA,LED,RUS,러시아,2017,12,31,31,31,4880
KAZ,Air Astana,ALA,LED,RUS,러시아,2018,1,31,31,31,5334
KAZ,Air Astana,ALA,LED,RUS,러시아,2018,2,28,28,28,4222
KAZ,Air Astana,ALA,LED,RUS,러시아,2018,3,31,31,31,4976
KAZ,Air Astana,ALA,LED,RUS,러시아,2018,4,30,30,30,4767
KAZ,Air Astana,ALA,LED,RUS,러시아,2018,5,31,31,31,5286
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2016,6,21,21,21,3042
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2016,7,22,22,22,3358
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2016,8,22,22,22,3427
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2016,9,22,22,22,3287
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2016,10,22,22,22,3303
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2016,11,21,21,21,3326
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2016,12,22,22,22,3286
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,1,23,23,23,3739
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,2,20,20,20,3312
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,3,22,22,22,3326
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,4,21,21,21,3139
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,5,22,22,22,3420
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,6,22,22,22,3283
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,7,22,22,22,3234
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,8,22,22,22,3256
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,9,30,30,30,4844
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,10,31,31,31,4863
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,11,21,21,21,3155
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2017,12,22,22,22,3334
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2018,1,22,22,22,3256
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2018,2,20,20,20,2960
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2018,3,25,25,25,3731
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2018,4,30,30,30,4518
KAZ,Air Astana,ALA,PEK,CHN,중화인민공화국,2018,5,31,31,31,4712
KAZ,Air Astana,ALA,SGN,VIE,베트남,2016,12,5,5,5,1058
KAZ,Air Astana,ALA,SGN,VIE,베트남,2017,1,6,6,6,1338
KAZ,Air Astana,ALA,SGN,VIE,베트남,2017,3,3,3,3,498
