Ç×°ø»ç,Ãâ¹ß °øÇ×,Ãâ¹ß ±¹°¡,Ãâ¹ß±¹°¡ÀÌ¸§,µµÂø °øÇ×,µµÂø ±¹°¡,³âµµ,¿ù,¿îÇ×È¸¼ö,Ãâ¹ß ±¹°¡,µµÂø ±¹°¡,Á¤¿ø(ÀüÃ¼)
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,URC,CHN,2018,2,2,2,2,300
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,URC,CHN,2018,3,9,9,9,1447
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,URC,CHN,2018,4,8,8,8,1394
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,URC,CHN,2018,5,9,9,9,1692
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2016,6,3,3,3,450
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2016,7,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2016,8,5,5,5,750
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2016,9,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2016,10,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2016,11,5,5,5,750
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2016,12,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,1,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,2,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,3,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,4,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,5,5,5,5,750
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,6,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,7,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,8,5,5,5,750
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,9,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,10,5,5,5,887
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,11,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2017,12,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2018,1,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2018,2,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2018,3,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2018,4,4,4,4,600
Uzbekistan Airways,TAS,UZB,¿ìÁîº£Å°½ºÅº,VOZ,RUS,2018,5,5,5,5,750
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,6,4,4,4,748
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,7,5,5,5,944
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,8,4,4,4,674
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,9,4,4,4,754
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,10,5,5,5,944
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,11,4,4,4,748
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,12,4,4,4,748
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,1,4,4,4,748
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,2,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,3,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,4,5,5,5,926
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,5,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,6,4,4,4,760
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,7,5,5,5,926
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,8,4,4,4,742
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,9,5,5,5,926
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,10,4,4,4,742
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,11,4,4,4,742
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,12,5,5,5,932
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,1,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,2,6,6,6,1116
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,3,8,8,8,1520
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,4,4,4,4,760
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,5,5,5,5,920
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,6,5,5,5,926
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,7,4,4,4,708
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,8,4,4,4,702
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,9,4,4,4,742
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,10,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,11,5,5,5,852
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,12,4,4,4,668
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,1,4,4,4,702
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,2,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,3,5,5,5,920
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,4,4,4,4,742
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,5,5,5,5,926
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,6,4,4,4,760
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,7,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,8,5,5,5,920
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,9,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,10,4,4,4,742
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,11,4,4,4,742
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,12,5,5,5,932
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,1,4,4,4,742
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,2,4,4,4,736
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,3,9,9,9,1710
Uzbekistan Airways,TMJ,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,5,4,4,4,736
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2016,6,9,9,9,1350
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2016,7,8,8,8,1200
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2016,8,9,9,9,1350
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2016,9,9,9,9,1350
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2016,10,9,9,9,1350
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2016,11,8,8,8,1200
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2016,12,9,9,9,1350
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,1,9,9,9,1350
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,2,8,8,8,1200
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,3,11,11,11,1747
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,4,10,10,10,1500
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,5,13,13,13,1950
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,6,13,13,13,1950
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,7,14,14,14,2100
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,8,12,12,12,1800
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,9,10,10,10,1540
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,10,9,9,9,1350
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,11,9,9,9,1350
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2017,12,7,7,7,1050
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2018,1,8,8,8,1200
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2018,2,8,8,8,1200
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2018,3,19,19,19,2850
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2018,4,18,18,18,2700
Uzbekistan Airways,TSE,KAZ,Ä«ÀÚÈå½ºÅº,TAS,UZB,2018,5,17,17,17,2550
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,6,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,7,10,10,10,1500
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,8,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,9,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,10,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,11,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,12,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,1,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,2,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,3,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,4,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,5,12,12,12,1800
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,6,13,13,13,1950
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,7,13,13,13,1950
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,8,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,9,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,10,14,14,14,2100
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,11,12,12,12,1800
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,12,15,15,15,2250
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,1,13,13,13,1950
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,2,12,12,12,1800
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,3,13,13,13,1950
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,4,13,13,13,1950
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2018,5,13,13,13,1950
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,6,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,7,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,8,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,9,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,10,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,11,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2016,12,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,1,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,2,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,3,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,4,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,5,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,6,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,7,9,9,9,1390
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,8,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,9,8,8,8,1200
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,10,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,11,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2017,12,13,13,13,1950
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,1,12,12,12,1800
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,2,12,12,12,1800
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,3,13,13,13,1950
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,4,9,9,9,1350
Uzbekistan Airways,UGC,UZB,¿ìÁîº£Å°½ºÅº,LED,RUS,2018,5,9,9,9,1350
VIM Airlines,AKX,KAZ,Ä«ÀÚÈå½ºÅº,DME,RUS,2016,9,1,1,1,220
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,8,3,3,3,660
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,9,4,4,4,880
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,10,4,4,4,880
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,11,5,5,5,1100
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,12,4,4,4,880
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,1,4,4,4,880
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,2,4,4,4,880
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,3,4,4,4,880
VIM Airlines,AZN,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,4,4,4,4,880
VIM Airlines,DYU,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2016,12,2,2,2,300
VIM Airlines,DYU,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2017,1,1,1,1,150
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,8,2,2,2,440
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,9,3,3,3,660
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,10,4,4,4,880
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,11,5,5,5,1100
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,12,4,4,4,880
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,1,2,2,2,440
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,2,4,4,4,880
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,3,5,5,5,1100
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,4,4,4,4,740
VIM Airlines,FEG,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,5,3,3,3,450
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2016,8,10,10,10,1500
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2016,9,15,15,15,2226
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2016,10,26,26,26,3900
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2016,11,20,20,20,3000
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2016,12,14,14,14,2100
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2017,1,4,4,4,600
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2017,2,19,19,19,2778
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2017,3,16,16,16,2400
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2017,4,16,16,16,2400
VIM Airlines,KQT,TJK,Å¸ÁöÅ°½ºÅº,DME,RUS,2017,5,7,7,7,1050
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,8,3,3,3,660
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,9,5,5,5,1100
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,10,4,4,4,880
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,11,4,4,4,740
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,12,4,4,4,740
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,1,4,4,4,740
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,2,3,3,3,520
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,3,5,5,5,1030
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,4,3,3,3,660
VIM Airlines,KSQ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,5,3,3,3,450
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,8,3,3,3,590
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,9,5,5,5,1030
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,10,4,4,4,880
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,11,4,4,4,810
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,12,4,4,4,810
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,1,4,4,4,810
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,2,4,4,4,810
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,3,5,5,5,1030
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,4,4,4,4,740
VIM Airlines,NMA,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,5,4,4,4,600
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2016,6,1,1,1,220
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2016,8,13,13,13,2650
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2016,9,15,15,15,3160
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2016,10,18,18,18,3960
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2016,11,17,17,17,3670
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2016,12,16,16,16,3240
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2017,1,12,12,12,2570
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2017,2,16,16,16,3310
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2017,3,17,17,17,3530
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2017,4,16,16,16,2820
VIM Airlines,OSS,KGZ,Å°¸£±â½º½ºÅº,DME,RUS,2017,5,6,6,6,900
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,8,3,3,3,660
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,9,4,4,4,810
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,10,4,4,4,880
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,11,5,5,5,1100
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,12,4,4,4,810
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,1,4,4,4,670
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,2,4,4,4,670
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,3,4,4,4,810
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,4,4,4,4,670
VIM Airlines,SKD,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,5,2,2,2,300
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,8,1,1,1,220
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,9,4,4,4,880
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,10,4,4,4,880
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,11,5,5,5,1100
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2016,12,4,4,4,880
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,1,3,3,3,660
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,2,4,4,4,880
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,3,4,4,4,880
VIM Airlines,TMJ,UZB,¿ìÁîº£Å°½ºÅº,DME,RUS,2017,4,4,4,4,880
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2017,6,7,7,7,1260
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2017,7,9,9,9,1620
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2017,8,8,8,8,1440
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2017,9,9,9,9,1620
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2017,10,9,9,9,1620
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2017,11,9,9,9,1620
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2017,12,9,9,9,1620
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2018,1,8,8,8,1446
Wizz Air,TSE,KAZ,Ä«ÀÚÈå½ºÅº,BUD,HUN,2018,2,8,8,8,1440
