도착 국가,출발 국가,항공사,출발 공항,도착 공항,년도,월,운항회수,출발 국가,도착 국가,정원(전체)
CHN,KAZ,Air Astana,ALA,PEK,2016,10,22,22,22,3303
CHN,KAZ,Air Astana,ALA,PEK,2016,11,21,21,21,3326
CHN,KAZ,Air Astana,ALA,PEK,2016,12,22,22,22,3286
CHN,KAZ,Air Astana,ALA,PEK,2017,1,23,23,23,3739
CHN,KAZ,Air Astana,ALA,PEK,2017,2,20,20,20,3312
CHN,KAZ,Air Astana,ALA,PEK,2017,3,22,22,22,3326
CHN,KAZ,Air Astana,ALA,PEK,2017,4,21,21,21,3139
CHN,KAZ,Air Astana,ALA,PEK,2017,5,22,22,22,3420
CHN,KAZ,Air Astana,ALA,PEK,2017,6,22,22,22,3283
CHN,KAZ,Air Astana,ALA,PEK,2017,7,22,22,22,3234
CHN,KAZ,Air Astana,ALA,PEK,2017,8,22,22,22,3256
CHN,KAZ,Air Astana,ALA,PEK,2017,9,30,30,30,4844
CHN,KAZ,Air Astana,ALA,PEK,2017,10,31,31,31,4863
CHN,KAZ,Air Astana,ALA,PEK,2017,11,21,21,21,3155
CHN,KAZ,Air Astana,ALA,PEK,2017,12,22,22,22,3334
CHN,KAZ,Air Astana,ALA,PEK,2018,1,22,22,22,3256
CHN,KAZ,Air Astana,ALA,PEK,2018,2,20,20,20,2960
CHN,KAZ,Air Astana,ALA,PEK,2018,3,25,25,25,3731
CHN,KAZ,Air Astana,ALA,PEK,2018,4,30,30,30,4518
CHN,KAZ,Air Astana,ALA,PEK,2018,5,31,31,31,4712
CHN,KAZ,Air Astana,ALA,URC,2016,6,29,29,29,4528
CHN,KAZ,Air Astana,ALA,URC,2016,7,26,26,26,4180
CHN,KAZ,Air Astana,ALA,URC,2016,8,28,28,28,4412
CHN,KAZ,Air Astana,ALA,URC,2016,9,28,28,28,4497
CHN,KAZ,Air Astana,ALA,URC,2016,10,25,25,25,4015
CHN,KAZ,Air Astana,ALA,URC,2016,11,17,17,17,2893
CHN,KAZ,Air Astana,ALA,URC,2016,12,17,17,17,2670
CHN,KAZ,Air Astana,ALA,URC,2017,1,20,20,20,3054
CHN,KAZ,Air Astana,ALA,URC,2017,2,20,20,20,2961
CHN,KAZ,Air Astana,ALA,URC,2017,3,15,15,15,2097
CHN,KAZ,Air Astana,ALA,URC,2017,4,19,19,19,2886
CHN,KAZ,Air Astana,ALA,URC,2017,5,26,26,26,4096
CHN,KAZ,Air Astana,ALA,URC,2017,6,25,25,25,4144
CHN,KAZ,Air Astana,ALA,URC,2017,7,26,26,26,4490
CHN,KAZ,Air Astana,ALA,URC,2017,8,24,24,24,3910
CHN,KAZ,Air Astana,ALA,URC,2017,9,29,29,29,4503
CHN,KAZ,Air Astana,ALA,URC,2017,10,18,18,18,2870
CHN,KAZ,Air Astana,ALA,URC,2017,11,10,10,10,1560
CHN,KAZ,Air Astana,ALA,URC,2017,12,12,12,12,1852
CHN,KAZ,Air Astana,ALA,URC,2018,1,13,13,13,2076
CHN,KAZ,Air Astana,ALA,URC,2018,2,21,21,21,3487
CHN,KAZ,Air Astana,ALA,URC,2018,3,14,14,14,2269
CHN,KAZ,Air Astana,ALA,URC,2018,4,13,13,13,1935
CHN,KAZ,Air Astana,ALA,URC,2018,5,12,12,12,1734
CHN,KAZ,Air Astana,TSE,PEK,2016,6,12,12,12,1776
CHN,KAZ,Air Astana,TSE,PEK,2016,7,13,13,13,1924
CHN,KAZ,Air Astana,TSE,PEK,2016,8,14,14,14,2072
CHN,KAZ,Air Astana,TSE,PEK,2016,9,12,12,12,1776
CHN,KAZ,Air Astana,TSE,PEK,2016,10,14,14,14,2072
CHN,KAZ,Air Astana,TSE,PEK,2016,11,13,13,13,1902
CHN,KAZ,Air Astana,TSE,PEK,2016,12,13,13,13,1924
CHN,KAZ,Air Astana,TSE,PEK,2017,1,12,12,12,1776
CHN,KAZ,Air Astana,TSE,PEK,2017,2,12,12,12,1794
CHN,KAZ,Air Astana,TSE,PEK,2017,3,13,13,13,1924
CHN,KAZ,Air Astana,TSE,PEK,2017,4,13,13,13,1971
CHN,KAZ,Air Astana,TSE,PEK,2017,5,13,13,13,1924
CHN,KAZ,Air Astana,TSE,PEK,2017,6,17,17,17,2516
CHN,KAZ,Air Astana,TSE,PEK,2017,7,18,18,18,2664
CHN,KAZ,Air Astana,TSE,PEK,2017,8,18,18,18,2664
CHN,KAZ,Air Astana,TSE,PEK,2017,9,17,17,17,2516
CHN,KAZ,Air Astana,TSE,PEK,2017,10,17,17,17,2516
CHN,KAZ,Air Astana,TSE,PEK,2017,11,13,13,13,1924
CHN,KAZ,Air Astana,TSE,PEK,2017,12,13,13,13,1924
CHN,KAZ,Air Astana,TSE,PEK,2018,1,14,14,14,2072
CHN,KAZ,Air Astana,TSE,PEK,2018,2,12,12,12,1776
CHN,KAZ,Air Astana,TSE,PEK,2018,3,14,14,14,2072
CHN,KAZ,Air Astana,TSE,PEK,2018,4,17,17,17,2516
CHN,KAZ,Air Astana,TSE,PEK,2018,5,18,18,18,2820
CHN,KAZ,Air Astana,TSE,URC,2016,6,22,22,22,3508
CHN,KAZ,Air Astana,TSE,URC,2016,7,20,20,20,3254
CHN,KAZ,Air Astana,TSE,URC,2016,8,22,22,22,3829
CHN,KAZ,Air Astana,TSE,URC,2016,9,20,20,20,3014
CHN,KAZ,Air Astana,TSE,URC,2016,10,21,21,21,3324
CHN,KAZ,Air Astana,TSE,URC,2016,11,18,18,18,2970
CHN,KAZ,Air Astana,TSE,URC,2016,12,17,17,17,2861
CHN,KAZ,Air Astana,TSE,URC,2017,1,18,18,18,2988
CHN,KAZ,Air Astana,TSE,URC,2017,2,17,17,17,2822
CHN,KAZ,Air Astana,TSE,URC,2017,3,21,21,21,3486
CHN,KAZ,Air Astana,TSE,URC,2017,4,24,24,24,3966
CHN,KAZ,Air Astana,TSE,URC,2017,5,25,25,25,4096
CHN,KAZ,Air Astana,TSE,URC,2017,6,25,25,25,4096
CHN,KAZ,Air Astana,TSE,URC,2017,7,22,22,22,4585
CHN,KAZ,Air Astana,TSE,URC,2017,8,26,26,26,5063
CHN,KAZ,Air Astana,TSE,URC,2017,9,26,26,26,4325
CHN,KAZ,Air Astana,TSE,URC,2017,10,24,24,24,3894
CHN,KAZ,Air Astana,TSE,URC,2017,11,21,21,21,3414
CHN,KAZ,Air Astana,TSE,URC,2017,12,12,12,12,1728
CHN,KAZ,Air Astana,TSE,URC,2018,1,2,2,2,345
CHN,KAZ,Air Astana,TSE,URC,2018,2,16,16,16,2662
CHN,KAZ,Air Astana,TSE,URC,2018,3,14,14,14,2288
CHN,KAZ,Air Astana,TSE,URC,2018,4,5,5,5,776
CHN,KAZ,Air Astana,TSE,URC,2018,5,8,8,8,1151
CHN,KAZ,Air China,TSE,PEK,2017,6,13,13,13,2054
CHN,KAZ,Air China,TSE,PEK,2017,7,13,13,13,2054
CHN,KAZ,Air China,TSE,PEK,2017,8,14,14,14,2212
CHN,KAZ,Air China,TSE,PEK,2017,9,12,12,12,1896
CHN,KAZ,Air China,TSE,PEK,2017,10,14,14,14,2212
CHN,KAZ,Air China,TSE,PEK,2017,11,10,10,10,1580
CHN,KAZ,Air China,TSE,PEK,2017,12,9,9,9,1422
CHN,KAZ,Air China,TSE,PEK,2018,1,7,7,7,1106
CHN,KAZ,Air China,TSE,PEK,2018,2,8,8,8,1264
CHN,KAZ,Air China,TSE,PEK,2018,3,10,10,10,1580
CHN,KAZ,Air China,TSE,PEK,2018,4,13,13,13,2054
CHN,KAZ,Air China,TSE,PEK,2018,5,14,14,14,2212
CHN,KAZ,China Southern Airlines,ALA,URC,2016,6,29,29,29,2908
CHN,KAZ,China Southern Airlines,ALA,URC,2016,7,26,26,26,3648
CHN,KAZ,China Southern Airlines,ALA,URC,2016,8,29,29,29,3876
CHN,KAZ,China Southern Airlines,ALA,URC,2016,9,30,30,30,4568
CHN,KAZ,China Southern Airlines,ALA,URC,2016,10,29,29,29,4140
CHN,KAZ,China Southern Airlines,ALA,URC,2016,11,26,26,26,3494
CHN,KAZ,China Southern Airlines,ALA,URC,2016,12,25,25,25,3220
CHN,KAZ,China Southern Airlines,ALA,URC,2017,1,24,24,24,3144
CHN,KAZ,China Southern Airlines,ALA,URC,2017,2,25,25,25,3066
CHN,KAZ,China Southern Airlines,ALA,URC,2017,3,29,29,29,3854
CHN,KAZ,China Southern Airlines,ALA,URC,2017,4,26,26,26,3780
CHN,KAZ,China Southern Airlines,ALA,URC,2017,5,27,27,27,4076
CHN,KAZ,China Southern Airlines,ALA,URC,2017,6,24,24,24,3936
CHN,KAZ,China Southern Airlines,ALA,URC,2017,7,29,29,29,4712
CHN,KAZ,China Southern Airlines,ALA,URC,2017,8,29,29,29,4228
CHN,KAZ,China Southern Airlines,ALA,URC,2017,9,30,30,30,4700
CHN,KAZ,China Southern Airlines,ALA,URC,2017,10,27,27,27,3724
CHN,KAZ,China Southern Airlines,ALA,URC,2017,11,27,27,27,3924
CHN,KAZ,China Southern Airlines,ALA,URC,2017,12,23,23,23,2650
CHN,KAZ,China Southern Airlines,ALA,URC,2018,1,29,29,29,3106
CHN,KAZ,China Southern Airlines,ALA,URC,2018,2,18,18,18,1764
CHN,KAZ,China Southern Airlines,ALA,URC,2018,3,29,29,29,2996
CHN,KAZ,China Southern Airlines,ALA,URC,2018,4,28,28,28,3316
CHN,KAZ,China Southern Airlines,ALA,URC,2018,5,27,27,27,3570
CHN,KAZ,China Southern Airlines,TSE,URC,2016,6,13,13,13,1274
CHN,KAZ,China Southern Airlines,TSE,URC,2016,7,13,13,13,1296
CHN,KAZ,China Southern Airlines,TSE,URC,2016,8,14,14,14,1394
CHN,KAZ,China Southern Airlines,TSE,URC,2016,9,13,13,13,1274
CHN,KAZ,China Southern Airlines,TSE,URC,2016,10,12,12,12,1176
CHN,KAZ,China Southern Airlines,TSE,URC,2016,11,13,13,13,1274
CHN,KAZ,China Southern Airlines,TSE,URC,2016,12,10,10,10,980
CHN,KAZ,China Southern Airlines,TSE,URC,2017,1,10,10,10,980
CHN,KAZ,China Southern Airlines,TSE,URC,2017,2,7,7,7,686
CHN,KAZ,China Southern Airlines,TSE,URC,2017,3,14,14,14,1394
CHN,KAZ,China Southern Airlines,TSE,URC,2017,4,11,11,11,1078
CHN,KAZ,China Southern Airlines,TSE,URC,2017,5,15,15,15,1470
CHN,KAZ,China Southern Airlines,TSE,URC,2017,6,15,15,15,1602
CHN,KAZ,China Southern Airlines,TSE,URC,2017,7,17,17,17,2260
CHN,KAZ,China Southern Airlines,TSE,URC,2017,8,16,16,16,1656
CHN,KAZ,China Southern Airlines,TSE,URC,2017,9,15,15,15,1470
CHN,KAZ,China Southern Airlines,TSE,URC,2017,10,9,9,9,882
CHN,KAZ,China Southern Airlines,TSE,URC,2017,11,10,10,10,980
CHN,KAZ,Hainan Airlines,ALA,PEK,2016,6,8,8,8,1312
CHN,KAZ,Hainan Airlines,ALA,PEK,2016,7,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2016,8,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2016,9,7,7,7,1148
CHN,KAZ,Hainan Airlines,ALA,PEK,2016,10,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2016,11,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2016,12,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,1,8,8,8,1312
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,2,8,8,8,1312
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,3,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,4,8,8,8,1312
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,5,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,6,8,8,8,1312
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,7,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,8,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,9,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,10,8,8,8,1312
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,11,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2017,12,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2018,1,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2018,2,8,8,8,1312
CHN,KAZ,Hainan Airlines,ALA,PEK,2018,3,9,9,9,1476
CHN,KAZ,Hainan Airlines,ALA,PEK,2018,4,8,8,8,1312
CHN,KAZ,Hainan Airlines,ALA,PEK,2018,5,9,9,9,1476
CHN,KAZ,SCAT,ALA,SYX,2017,1,3,3,3,760
CHN,KAZ,SCAT,ALA,SYX,2017,2,4,4,4,940
CHN,KAZ,SCAT,ALA,SYX,2017,3,4,4,4,940
CHN,KAZ,SCAT,ALA,SYX,2017,4,5,5,5,1175
CHN,KAZ,SCAT,ALA,SYX,2017,7,5,5,5,1175
CHN,KAZ,SCAT,ALA,SYX,2017,8,4,4,4,940
CHN,KAZ,SCAT,ALA,SYX,2017,9,5,5,5,1175
CHN,KAZ,SCAT,ALA,SYX,2017,10,4,4,4,940
CHN,KAZ,SCAT,ALA,SYX,2017,11,2,2,2,470
CHN,KAZ,SCAT,ALA,SYX,2017,12,1,1,1,235
CHN,KAZ,SCAT,ALA,SYX,2018,1,3,3,3,705
CHN,KAZ,SCAT,ALA,SYX,2018,2,3,3,3,705
CHN,KAZ,SCAT,ALA,SYX,2018,3,5,5,5,1175
CHN,KAZ,SCAT,ALA,SYX,2018,4,2,2,2,470
CHN,KAZ,SCAT,ALA,SYX,2018,5,2,2,2,490
CHN,KAZ,SCAT,ALA,XIY,2016,6,4,4,4,172
CHN,KAZ,SCAT,ALA,XIY,2016,7,2,2,2,288
CHN,KAZ,SCAT,ALA,XIY,2016,8,4,4,4,298
CHN,KAZ,SCAT,ALA,XIY,2016,9,4,4,4,398
CHN,KAZ,SCAT,ALA,XIY,2016,10,4,4,4,172
CHN,KAZ,SCAT,ALA,XIY,2016,11,4,4,4,298
CHN,KAZ,SCAT,ALA,XIY,2016,12,5,5,5,390
CHN,KAZ,SCAT,ALA,XIY,2017,1,2,2,2,288
CHN,KAZ,SCAT,ALA,XIY,2017,2,1,1,1,18
CHN,KAZ,SCAT,ALA,XIY,2017,3,3,3,3,254
CHN,KAZ,SCAT,ALA,XIY,2017,4,3,3,3,380
CHN,KAZ,SCAT,ALA,XIY,2017,5,4,4,4,472
CHN,KAZ,SCAT,ALA,XIY,2017,6,5,5,5,390
CHN,KAZ,SCAT,ALA,XIY,2017,7,4,4,4,424
CHN,KAZ,SCAT,ALA,XIY,2017,8,5,5,5,416
CHN,KAZ,SCAT,ALA,XIY,2017,9,3,3,3,254
CHN,KAZ,SCAT,ALA,XIY,2017,10,4,4,4,272
CHN,KAZ,SCAT,ALA,XIY,2017,11,3,3,3,306
CHN,KAZ,SCAT,ALA,XIY,2017,12,3,3,3,254
CHN,KAZ,SCAT,ALA,XIY,2018,1,3,3,3,54
CHN,KAZ,SCAT,ALA,XIY,2018,2,3,3,3,154
CHN,KAZ,SCAT,ALA,XIY,2018,3,5,5,5,290
CHN,KAZ,SCAT,ALA,XIY,2018,4,4,4,4,398
CHN,KAZ,SCAT,ALA,XIY,2018,5,4,4,4,550
CHN,KAZ,SCAT,TSE,SYX,2017,1,2,2,2,470
CHN,KAZ,SCAT,TSE,SYX,2017,2,4,4,4,940
CHN,KAZ,SCAT,TSE,SYX,2017,3,4,4,4,940
CHN,KAZ,SCAT,TSE,SYX,2017,4,4,4,4,940
CHN,KAZ,SCAT,TSE,SYX,2017,10,3,3,3,705
CHN,KAZ,SCAT,TSE,SYX,2017,11,4,4,4,940
CHN,KAZ,SCAT,TSE,SYX,2017,12,2,2,2,525
CHN,KAZ,SCAT,TSE,SYX,2018,1,4,4,4,940
CHN,KAZ,SCAT,TSE,SYX,2018,2,2,2,2,470
CHN,KAZ,SCAT,TSE,SYX,2018,3,4,4,4,940
CHN,KAZ,SCAT,TSE,SYX,2018,4,2,2,2,470
CHN,KAZ,SCAT,TSE,SYX,2018,5,2,2,2,400
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2016,6,5,5,5,610
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2016,7,6,6,6,732
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2016,8,8,8,8,976
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2016,9,4,4,4,488
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2016,10,1,1,1,122
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2016,11,3,3,3,366
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2016,12,1,1,1,122
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2017,7,1,1,1,122
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2017,8,3,3,3,366
CHN,KGZ,Air Kyrgyzstan,FRU,URC,2017,9,1,1,1,122
CHN,KGZ,Air Manas,FRU,KHG,2016,9,4,4,4,756
CHN,KGZ,Air Manas,FRU,KHG,2016,10,9,9,9,1701
CHN,KGZ,Air Manas,FRU,KHG,2016,11,8,8,8,1512
CHN,KGZ,Air Manas,FRU,KHG,2016,12,9,9,9,1701
CHN,KGZ,Air Manas,FRU,KHG,2017,1,7,7,7,1302
CHN,KGZ,Air Manas,FRU,KHG,2017,2,8,8,8,1470
CHN,KGZ,Air Manas,FRU,URC,2016,6,5,5,5,945
CHN,KGZ,Air Manas,FRU,URC,2016,7,5,5,5,945
CHN,KGZ,Air Manas,FRU,URC,2016,8,9,9,9,1701
CHN,KGZ,Air Manas,FRU,URC,2016,9,9,9,9,1701
CHN,KGZ,Air Manas,FRU,URC,2016,10,8,8,8,1512
CHN,KGZ,Air Manas,FRU,URC,2016,11,13,13,13,2457
CHN,KGZ,Air Manas,FRU,URC,2016,12,13,13,13,2457
CHN,KGZ,Air Manas,FRU,URC,2017,1,14,14,14,2646
CHN,KGZ,Air Manas,FRU,URC,2017,2,10,10,10,1890
CHN,KGZ,Air Manas,FRU,URC,2017,3,11,11,11,2079
CHN,KGZ,Air Manas,FRU,URC,2017,4,13,13,13,2457
CHN,KGZ,Air Manas,FRU,URC,2017,5,11,11,11,2079
CHN,KGZ,Air Manas,FRU,URC,2017,6,13,13,13,2457
CHN,KGZ,Air Manas,FRU,URC,2017,7,10,10,10,1869
CHN,KGZ,Air Manas,FRU,URC,2017,8,9,9,9,1701
CHN,KGZ,Air Manas,FRU,URC,2017,9,11,11,11,2079
CHN,KGZ,Air Manas,FRU,URC,2017,10,9,9,9,1701
CHN,KGZ,Air Manas,FRU,URC,2017,11,8,8,8,1512
CHN,KGZ,Air Manas,FRU,URC,2017,12,7,7,7,1176
CHN,KGZ,Air Manas,FRU,URC,2018,1,5,5,5,840
CHN,KGZ,China Southern Airlines,FRU,URC,2016,6,22,22,22,2728
CHN,KGZ,China Southern Airlines,FRU,URC,2016,7,21,21,21,3224
CHN,KGZ,China Southern Airlines,FRU,URC,2016,8,21,21,21,3356
CHN,KGZ,China Southern Airlines,FRU,URC,2016,9,20,20,20,2752
CHN,KGZ,China Southern Airlines,FRU,URC,2016,10,14,14,14,2164
CHN,KGZ,China Southern Airlines,FRU,URC,2016,11,20,20,20,2796
CHN,KGZ,China Southern Airlines,FRU,URC,2016,12,22,22,22,3344
CHN,KGZ,China Southern Airlines,FRU,URC,2017,1,16,16,16,2492
CHN,KGZ,China Southern Airlines,FRU,URC,2017,2,16,16,16,2360
CHN,KGZ,China Southern Airlines,FRU,URC,2017,3,20,20,20,3060
CHN,KGZ,China Southern Airlines,FRU,URC,2017,4,21,21,21,3224
CHN,KGZ,China Southern Airlines,FRU,URC,2017,5,21,21,21,3224
CHN,KGZ,China Southern Airlines,FRU,URC,2017,6,22,22,22,3564
CHN,KGZ,China Southern Airlines,FRU,URC,2017,7,21,21,21,3444
CHN,KGZ,China Southern Airlines,FRU,URC,2017,8,21,21,21,3444
CHN,KGZ,China Southern Airlines,FRU,URC,2017,9,21,21,21,3180
CHN,KGZ,China Southern Airlines,FRU,URC,2017,10,17,17,17,2700
CHN,KGZ,China Southern Airlines,FRU,URC,2017,11,21,21,21,3312
CHN,KGZ,China Southern Airlines,FRU,URC,2017,12,22,22,22,3608
CHN,KGZ,China Southern Airlines,FRU,URC,2018,1,21,21,21,3444
CHN,KGZ,China Southern Airlines,FRU,URC,2018,2,13,13,13,2132
CHN,KGZ,China Southern Airlines,FRU,URC,2018,3,21,21,21,3444
CHN,KGZ,China Southern Airlines,FRU,URC,2018,4,21,21,21,3268
CHN,KGZ,China Southern Airlines,FRU,URC,2018,5,21,21,21,3400
CHN,KGZ,China Southern Airlines,OSS,URC,2016,6,4,4,4,480
CHN,KGZ,China Southern Airlines,OSS,URC,2016,7,4,4,4,480
CHN,KGZ,China Southern Airlines,OSS,URC,2016,8,5,5,5,600
CHN,KGZ,China Southern Airlines,OSS,URC,2016,9,4,4,4,480
CHN,KGZ,China Southern Airlines,OSS,URC,2016,10,4,4,4,480
CHN,KGZ,China Southern Airlines,OSS,URC,2016,11,8,8,8,1136
CHN,KGZ,China Southern Airlines,OSS,URC,2016,12,7,7,7,1016
CHN,KGZ,China Southern Airlines,OSS,URC,2017,1,5,5,5,688
CHN,KGZ,China Southern Airlines,OSS,URC,2017,2,4,4,4,656
CHN,KGZ,China Southern Airlines,OSS,URC,2017,3,4,4,4,612
CHN,KGZ,China Southern Airlines,OSS,URC,2017,4,4,4,4,524
CHN,KGZ,China Southern Airlines,OSS,URC,2017,5,1,1,1,120
CHN,KGZ,China Southern Airlines,OSS,URC,2017,12,3,3,3,492
CHN,KGZ,China Southern Airlines,OSS,URC,2018,1,4,4,4,656
CHN,KGZ,China Southern Airlines,OSS,URC,2018,2,1,1,1,164
CHN,KGZ,China Southern Airlines,OSS,URC,2018,3,4,4,4,656
CHN,KGZ,China Southern Airlines,OSS,URC,2018,4,3,3,3,492
CHN,TJK,China Southern Airlines,DYU,URC,2016,6,6,6,6,984
CHN,TJK,China Southern Airlines,DYU,URC,2016,7,9,9,9,1476
CHN,TJK,China Southern Airlines,DYU,URC,2016,10,3,3,3,492
CHN,TJK,China Southern Airlines,DYU,URC,2017,1,1,1,1,120
CHN,TJK,China Southern Airlines,DYU,URC,2017,2,5,5,5,820
CHN,TJK,China Southern Airlines,DYU,URC,2017,3,9,9,9,1476
CHN,TJK,China Southern Airlines,DYU,URC,2017,4,9,9,9,1476
CHN,TJK,China Southern Airlines,DYU,URC,2017,5,8,8,8,1312
CHN,TJK,China Southern Airlines,DYU,URC,2017,6,8,8,8,1268
CHN,TJK,China Southern Airlines,DYU,URC,2017,7,7,7,7,1148
CHN,TJK,China Southern Airlines,DYU,URC,2017,8,8,8,8,1312
CHN,TJK,China Southern Airlines,DYU,URC,2017,9,8,8,8,1312
CHN,TJK,China Southern Airlines,DYU,URC,2017,10,9,9,9,1476
CHN,TJK,China Southern Airlines,DYU,URC,2017,11,9,9,9,1476
CHN,TJK,China Southern Airlines,DYU,URC,2017,12,8,8,8,1312
CHN,TJK,China Southern Airlines,DYU,URC,2018,1,8,8,8,1312
CHN,TJK,China Southern Airlines,DYU,URC,2018,2,5,5,5,822
CHN,TJK,China Southern Airlines,DYU,URC,2018,3,9,9,9,1476
CHN,TJK,China Southern Airlines,DYU,URC,2018,4,9,9,9,1476
CHN,TJK,China Southern Airlines,DYU,URC,2018,5,9,9,9,1476
CHN,TJK,China Southern Airlines,LBD,URC,2016,6,5,5,5,644
CHN,TJK,China Southern Airlines,LBD,URC,2016,7,4,4,4,612
CHN,TJK,China Southern Airlines,LBD,URC,2016,8,5,5,5,820
CHN,TJK,China Southern Airlines,LBD,URC,2016,9,4,4,4,656
CHN,TJK,China Southern Airlines,LBD,URC,2016,10,4,4,4,656
CHN,TJK,China Southern Airlines,LBD,URC,2016,11,7,7,7,1148
CHN,TJK,China Southern Airlines,LBD,URC,2016,12,5,5,5,820
CHN,TJK,China Southern Airlines,LBD,URC,2017,1,7,7,7,1148
CHN,TJK,China Southern Airlines,LBD,URC,2017,2,3,3,3,492
CHN,TJK,China Southern Airlines,LBD,URC,2017,3,5,5,5,820
CHN,TJK,China Southern Airlines,LBD,URC,2017,4,4,4,4,656
CHN,TJK,China Southern Airlines,LBD,URC,2017,5,5,5,5,820
CHN,TJK,China Southern Airlines,LBD,URC,2017,6,4,4,4,656
CHN,TJK,China Southern Airlines,LBD,URC,2017,7,4,4,4,656
CHN,TJK,China Southern Airlines,LBD,URC,2017,8,7,7,7,1016
CHN,TJK,China Southern Airlines,LBD,URC,2017,9,8,8,8,1268
CHN,TJK,China Southern Airlines,LBD,URC,2017,10,8,8,8,1312
CHN,TJK,China Southern Airlines,LBD,URC,2017,11,4,4,4,656
CHN,TJK,China Southern Airlines,LBD,URC,2017,12,4,4,4,660
CHN,TJK,China Southern Airlines,LBD,URC,2018,1,6,6,6,984
CHN,TJK,China Southern Airlines,LBD,URC,2018,2,4,4,4,656
CHN,TJK,China Southern Airlines,LBD,URC,2018,3,8,8,8,1268
CHN,TJK,China Southern Airlines,LBD,URC,2018,4,4,4,4,656
CHN,TJK,China Southern Airlines,LBD,URC,2018,5,5,5,5,820
CHN,TJK,Somon Air,DYU,URC,2016,6,8,8,8,1497
CHN,TJK,Somon Air,DYU,URC,2016,7,9,9,9,1666
CHN,TJK,Somon Air,DYU,URC,2016,8,9,9,9,1411
CHN,TJK,Somon Air,DYU,URC,2016,9,9,9,9,1591
CHN,TJK,Somon Air,DYU,URC,2016,10,7,7,7,1228
CHN,TJK,Somon Air,DYU,URC,2016,11,9,9,9,1656
CHN,TJK,Somon Air,DYU,URC,2016,12,9,9,9,1666
CHN,TJK,Somon Air,DYU,URC,2017,1,8,8,8,1482
CHN,TJK,Somon Air,DYU,URC,2017,2,7,7,7,1218
CHN,TJK,Somon Air,DYU,URC,2017,3,9,9,9,1621
CHN,TJK,Somon Air,DYU,URC,2017,4,8,8,8,1477
CHN,TJK,Somon Air,DYU,URC,2017,5,9,9,9,1556
CHN,TJK,Somon Air,DYU,URC,2017,6,9,9,9,1611
CHN,TJK,Somon Air,DYU,URC,2017,7,8,8,8,1262
CHN,TJK,Somon Air,DYU,URC,2017,8,9,9,9,1416
CHN,TJK,Somon Air,DYU,URC,2017,9,9,9,9,1381
CHN,TJK,Somon Air,DYU,URC,2017,10,9,9,9,1531
CHN,TJK,Somon Air,DYU,URC,2017,11,8,8,8,1267
CHN,TJK,Somon Air,DYU,URC,2017,12,9,9,9,1451
CHN,TJK,Somon Air,DYU,URC,2018,1,9,9,9,1456
CHN,TJK,Somon Air,DYU,URC,2018,2,5,5,5,865
CHN,TJK,Somon Air,DYU,URC,2018,3,9,9,9,1551
CHN,TJK,Somon Air,DYU,URC,2018,4,8,8,8,1512
CHN,TJK,Somon Air,DYU,URC,2018,5,9,9,9,1376
CHN,TJK,Tajik Air,DYU,PEK,2016,6,2,2,2,394
CHN,TJK,Tajik Air,DYU,PEK,2016,7,4,4,4,788
CHN,TJK,Tajik Air,DYU,PEK,2016,8,2,2,2,394
CHN,TJK,Tajik Air,DYU,PEK,2017,2,1,1,1,224
CHN,TKM,China Southern Airlines,ASB,URC,2016,6,3,3,3,360
CHN,TKM,China Southern Airlines,ASB,URC,2016,7,9,9,9,1080
CHN,TKM,China Southern Airlines,ASB,URC,2016,8,4,4,4,612
CHN,TKM,China Southern Airlines,ASB,URC,2016,9,7,7,7,1148
CHN,TKM,China Southern Airlines,ASB,URC,2016,10,8,8,8,1268
